municipality code,year,gender,age,ethnicity,education,income,income observations,weighted_inc_mun
0,1993,Women,40-49,Danish,Higher education,228074.448,86792.0,9097.891421532386
0,1993,Women,40-49,Danish,No higher education,203859.88,260585.0,24415.498618106678
0,1993,Women,40-49,Immigrants and descendants,Higher education,214348.285,3934.0,387.5598592276895
0,1993,Women,40-49,Immigrants and descendants,No higher education,182392.92,6420.0,538.1798398093929
0,1993,Women,40-49,Non-western immigrants and descendants,Higher education,212391.526,228594.0,22314.462652959417
0,1993,Women,40-49,Non-western immigrants and descendants,No higher education,153619.026,2164.0,152.78709883476432
0,1993,Women,50-59,Danish,Higher education,208522.998,5551.0,531.9975208455991
0,1993,Women,50-59,Danish,No higher education,275845.723,40560.0,5142.1959473348215
0,1993,Women,50-59,Immigrants and descendants,Higher education,173683.027,937.0,74.7965198271151
0,1993,Women,50-59,Immigrants and descendants,No higher education,262735.647,2172.0,262.27883262439315
0,1993,Women,50-59,Non-western immigrants and descendants,Higher education,184780.298,862.0,73.20611332839718
0,1993,Women,50-59,Non-western immigrants and descendants,No higher education,228441.86,306.0,32.127840487769234
0,1993,Women,60-65,Danish,Higher education,258766.574,13760.0,1636.4812383587885
0,1993,Women,60-65,Danish,No higher education,178035.173,124223.0,10164.645691035825
0,1993,Women,60-65,Immigrants and descendants,Higher education,258504.451,729.0,86.61238036100107
0,1993,Women,60-65,Immigrants and descendants,No higher education,188828.917,3136.0,272.1629333954719
0,1993,Women,60-65,Non-western immigrants and descendants,Higher education,268147.631,101.0,12.447431904284572
0,1993,Women,60-65,Non-western immigrants and descendants,No higher education,174882.884,317.0,25.47950518411073
0,1994,Men,30-39,Danish,Higher education,227623.69,70753.0,7295.461219848293
0,1994,Men,30-39,Danish,No higher education,187711.655,255899.0,21759.56766582108
0,1994,Men,30-39,Immigrants and descendants,Higher education,172701.908,3688.0,288.52170021630366
0,1994,Men,30-39,Immigrants and descendants,No higher education,149980.807,7656.0,520.1493325807628
0,1994,Men,30-39,Non-western immigrants and descendants,Higher education,146926.6,2016.0,134.17802382284393
0,1994,Men,30-39,Non-western immigrants and descendants,No higher education,135198.644,5053.0,309.4653781155084
0,1994,Men,40-49,Danish,Higher education,247909.222,78791.0,8848.297774497009
0,1994,Men,40-49,Danish,No higher education,204480.108,248980.0,23062.477679884218
0,1994,Men,40-49,Immigrants and descendants,Higher education,214185.034,3477.0,337.3527439839279
0,1994,Men,40-49,Immigrants and descendants,No higher education,174697.654,6824.0,540.0283078696018
0,1994,Men,40-49,Non-western immigrants and descendants,Higher education,175132.106,1145.0,90.83677178494662
0,1994,Men,40-49,Non-western immigrants and descendants,No higher education,146058.562,3173.0,209.93629449275102
0,1994,Men,50-59,Danish,Higher education,297738.71,49025.0,6612.159778283116
0,1994,Men,50-59,Danish,No higher education,225471.086,201249.0,20554.883631551795
0,1994,Men,50-59,Immigrants and descendants,Higher education,256883.612,2422.0,281.8389243544299
0,1994,Men,50-59,Immigrants and descendants,No higher education,196224.445,5607.0,498.3954859878281
0,1994,Men,50-59,Non-western immigrants and descendants,Higher education,207570.558,630.0,59.23750208489521
0,1994,Men,50-59,Non-western immigrants and descendants,No higher education,153716.701,2246.0,156.39441571791286
0,1994,Men,60-65,Danish,Higher education,288367.433,16661.0,2176.3949551257165
0,1994,Men,60-65,Danish,No higher education,200069.556,97960.0,8878.10382382239
0,1994,Men,60-65,Immigrants and descendants,Higher education,275391.128,697.0,86.95071503230966
0,1994,Men,60-65,Immigrants and descendants,No higher education,174198.537,1862.0,146.9313993119053
0,1994,Men,60-65,Non-western immigrants and descendants,Higher education,275084.324,123.0,15.327149322890362
0,1994,Men,60-65,Non-western immigrants and descendants,No higher education,137339.492,842.0,52.383916189250954
0,1994,Women,30-39,Danish,Higher education,212968.801,91600.0,8836.93975506728
0,1994,Women,30-39,Danish,No higher education,183683.944,243573.0,20267.061052849203
0,1994,Women,30-39,Immigrants and descendants,Higher education,155094.808,7019.0,493.1317175196881
0,1994,Women,30-39,Immigrants and descendants,No higher education,186292.634,3324.0,280.50921517613455
0,1994,Women,30-39,Non-western immigrants and descendants,Higher education,161539.1,1160.0,84.88404811679943
0,1994,Women,30-39,Non-western immigrants and descendants,No higher education,140670.687,4039.0,257.3759107030661
0,1994,Women,40-49,Danish,Higher education,239245.006,90247.0,9780.613331316916
0,1994,Women,40-49,Danish,No higher education,214668.248,254059.0,24705.453532603864
0,1994,Women,40-49,Immigrants and descendants,Higher education,224181.967,3996.0,405.80424867080853
0,1994,Women,40-49,Immigrants and descendants,No higher education,189813.374,6518.0,560.443194468063
0,1994,Women,40-49,Non-western immigrants and descendants,Higher education,223884.176,235979.0,23932.45164574403
0,1994,Women,40-49,Non-western immigrants and descendants,No higher education,162379.494,2412.0,177.41850767617422
0,1994,Women,50-59,Danish,Higher education,216293.428,5624.0,551.0348550412336
0,1994,Women,50-59,Danish,No higher education,288693.305,44586.0,5830.766619357703
0,1994,Women,50-59,Immigrants and descendants,Higher education,179212.529,1027.0,83.37373293998537
0,1994,Women,50-59,Immigrants and descendants,No higher education,277688.321,2449.0,308.06108058001087
0,1994,Women,50-59,Non-western immigrants and descendants,Higher education,194600.503,924.0,81.45286495722624
0,1994,Women,50-59,Non-western immigrants and descendants,No higher education,242079.837,364.0,39.91631457931775
0,1994,Women,60-65,Danish,Higher education,267428.648,14385.0,1742.6422118144817
0,1994,Women,60-65,Danish,No higher education,184530.109,123215.0,10299.621244611095
0,1994,Women,60-65,Immigrants and descendants,Higher education,271007.036,722.0,88.63560198863445
0,1994,Women,60-65,Immigrants and descendants,No higher education,196173.158,3112.0,276.54741701573465
0,1994,Women,60-65,Non-western immigrants and descendants,Higher education,278807.489,101.0,12.756050902246614
0,1994,Women,60-65,Non-western immigrants and descendants,No higher education,179723.669,331.0,26.947824139032274
0,1995,Men,30-39,Danish,Higher education,231076.153,72214.0,7454.485692370234
0,1995,Men,30-39,Danish,No higher education,190609.925,258150.0,21981.57440454785
0,1995,Men,30-39,Immigrants and descendants,Higher education,176087.978,4026.0,316.6974979452841
0,1995,Men,30-39,Immigrants and descendants,No higher education,152683.383,8141.0,555.2782771938822
0,1995,Men,30-39,Non-western immigrants and descendants,Higher education,153349.944,2273.0,155.7127635904077
0,1995,Men,30-39,Non-western immigrants and descendants,No higher education,138757.026,5474.0,339.31333772792516
0,1995,Men,40-49,Danish,Higher education,252944.44,78067.0,8821.324192790828
0,1995,Men,40-49,Danish,No higher education,207826.712,245345.0,22778.21740079669
0,1995,Men,40-49,Immigrants and descendants,Higher education,214890.754,3611.0,346.6461437921402
0,1995,Men,40-49,Immigrants and descendants,No higher education,175970.803,6809.0,535.2603887797637
0,1995,Men,40-49,Non-western immigrants and descendants,Higher education,179065.304,1252.0,100.15137781800297
0,1995,Men,40-49,Non-western immigrants and descendants,No higher education,147338.043,3215.0,211.61041043167575
0,1995,Men,50-59,Danish,Higher education,304872.951,53750.0,7320.462466869689
0,1995,Men,50-59,Danish,No higher education,231126.709,209805.0,21662.42761666136
0,1995,Men,50-59,Immigrants and descendants,Higher education,260869.445,2694.0,313.9510651196846
0,1995,Men,50-59,Immigrants and descendants,No higher education,198606.017,5972.0,529.8505092112651
0,1995,Men,50-59,Non-western immigrants and descendants,Higher education,209314.515,740.0,69.19460279141161
0,1995,Men,50-59,Non-western immigrants and descendants,No higher education,154513.923,2470.0,170.4926760669714
0,1995,Men,60-65,Danish,Higher education,296288.68,17364.0,2298.296160310278
0,1995,Men,60-65,Danish,No higher education,204381.371,98547.0,8997.583198431188
0,1995,Men,60-65,Immigrants and descendants,Higher education,285861.952,686.0,87.60353390225369
0,1995,Men,60-65,Immigrants and descendants,No higher education,176927.755,1956.0,154.59874799699264
0,1995,Men,60-65,Non-western immigrants and descendants,Higher education,288830.037,126.0,16.257510987000725
0,1995,Men,60-65,Non-western immigrants and descendants,No higher education,141654.246,879.0,55.62366835871556
0,1995,Women,30-39,Danish,Higher education,216125.913,92727.0,8952.70357847612
0,1995,Women,30-39,Danish,No higher education,186237.18,246753.0,20529.103468665973
0,1995,Women,30-39,Immigrants and descendants,Higher education,157596.394,7589.0,534.2837728443352
0,1995,Women,30-39,Immigrants and descendants,No higher education,186270.497,3602.0,299.7291188885102
0,1995,Women,30-39,Non-western immigrants and descendants,Higher education,161777.22,1367.0,98.79319660541906
0,1995,Women,30-39,Non-western immigrants and descendants,No higher education,142681.255,4554.0,290.26929767537234
0,1995,Women,40-49,Danish,Higher education,243242.982,92987.0,10104.241335296843
0,1995,Women,40-49,Danish,No higher education,218531.88,246415.0,24055.98244644091
0,1995,Women,40-49,Immigrants and descendants,Higher education,225398.422,4131.0,415.95583546101443
0,1995,Women,40-49,Immigrants and descendants,No higher education,190735.042,6688.0,569.8596525169208
0,1995,Women,40-49,Non-western immigrants and descendants,Higher education,230009.184,243381.0,25007.656976632214
0,1995,Women,40-49,Non-western immigrants and descendants,No higher education,163051.438,2633.0,191.7858879522039
0,1995,Women,50-59,Danish,Higher education,220603.011,5677.0,559.4631486614528
0,1995,Women,50-59,Danish,No higher education,295231.903,49106.0,6476.479580255428
0,1995,Women,50-59,Immigrants and descendants,Higher education,184681.846,1117.0,92.15492186182856
0,1995,Women,50-59,Immigrants and descendants,No higher education,282730.256,2683.0,338.87077373734036
0,1995,Women,50-59,Non-western immigrants and descendants,Higher education,192532.052,1018.0,87.55722176502306
0,1995,Women,50-59,Non-western immigrants and descendants,No higher education,244512.164,421.0,45.9857972623742
0,1995,Women,60-65,Danish,Higher education,270710.21,15154.0,1832.622751277748
0,1995,Women,60-65,Danish,No higher education,188348.392,122670.0,10321.467211719942
0,1995,Women,60-65,Immigrants and descendants,Higher education,277615.918,766.0,94.99796212032204
0,1995,Women,60-65,Immigrants and descendants,No higher education,197042.421,3058.0,269.17726192657705
0,1995,Women,60-65,Non-western immigrants and descendants,Higher education,298390.232,103.0,13.729761147263648
0,1995,Women,60-65,Non-western immigrants and descendants,No higher education,168331.208,343.0,25.792884613821077
0,1996,Men,30-39,Danish,Higher education,235709.714,74327.0,7692.809170671455
0,1996,Men,30-39,Danish,No higher education,192296.109,261384.0,22070.408459323993
0,1996,Men,30-39,Immigrants and descendants,Higher education,176460.631,4518.0,350.0700276315218
0,1996,Men,30-39,Immigrants and descendants,No higher education,151356.213,9056.0,601.8628553573616
0,1996,Men,30-39,Non-western immigrants and descendants,Higher education,153117.734,2671.0,179.5809462961914
0,1996,Men,30-39,Non-western immigrants and descendants,No higher education,137994.403,6306.0,382.0993621750075
0,1996,Men,40-49,Danish,Higher education,257910.35,76538.0,8667.757546350025
0,1996,Men,40-49,Danish,No higher education,208918.088,241396.0,22144.556474666053
0,1996,Men,40-49,Immigrants and descendants,Higher education,212929.187,3939.0,368.2833212770358
0,1996,Men,40-49,Immigrants and descendants,No higher education,174141.887,7122.0,544.585520242171
0,1996,Men,40-49,Non-western immigrants and descendants,Higher education,171709.932,1546.0,116.56435910966853
0,1996,Men,40-49,Non-western immigrants and descendants,No higher education,145359.497,3582.0,228.62823697296784
0,1996,Men,50-59,Danish,Higher education,310202.78,58597.0,7981.4526570267235
0,1996,Men,50-59,Danish,No higher education,233786.838,218369.0,22416.712234975952
0,1996,Men,50-59,Immigrants and descendants,Higher education,261707.458,2940.0,337.85029611411966
0,1996,Men,50-59,Immigrants and descendants,No higher education,199154.934,6387.0,558.5330297668525
0,1996,Men,50-59,Non-western immigrants and descendants,Higher education,203940.383,861.0,77.10228632005196
0,1996,Men,50-59,Non-western immigrants and descendants,No higher education,153591.156,2709.0,182.69896561999016
0,1996,Men,60-65,Danish,Higher education,299401.335,18207.0,2393.6078422555734
0,1996,Men,60-65,Danish,No higher education,206334.145,99725.0,9035.163627508837
0,1996,Men,60-65,Immigrants and descendants,Higher education,295712.359,707.0,91.80149715223375
0,1996,Men,60-65,Immigrants and descendants,No higher education,176734.666,2056.0,159.55327691634184
0,1996,Men,60-65,Non-western immigrants and descendants,Higher education,289890.549,127.0,16.16585399528146
0,1996,Men,60-65,Non-western immigrants and descendants,No higher education,143563.474,929.0,58.562626639425055
0,1996,Women,30-39,Danish,Higher education,221006.926,94194.0,9140.921897148459
0,1996,Women,30-39,Danish,No higher education,188536.144,251221.0,20797.514459180846
0,1996,Women,30-39,Immigrants and descendants,Higher education,154820.118,8657.0,588.5124923327005
0,1996,Women,30-39,Immigrants and descendants,No higher education,187587.798,3964.0,326.5119688170584
0,1996,Women,30-39,Non-western immigrants and descendants,Higher education,159816.725,1681.0,117.96435965985759
0,1996,Women,30-39,Non-western immigrants and descendants,No higher education,140937.087,5540.0,342.84350787016245
