municipality code,year,gender,age,ethnicity,education,number of hospitalizations,number of hospitalizations observations,weighted_hospitalizations_mun,weighted_hosp_gen_mun,weighted_hosp_age_mun,weighted_hosp_eth_mun,weighted_hosp_edu_mun
0,2007,Women,40-49,Immigrants and descendants,No higher education,0.149,14138.0,0.0005039271189493746,0.0009953534215713883,0.00264232844185606,0.009472590327585044,0.0006630115291053967
0,2007,Women,40-49,Non-western immigrants and descendants,Higher education,0.144,3495.0,0.00012039353241197801,0.0002378004872434081,0.0006312802842818383,0.0035343937638259767,0.000501760668695191
0,2007,Women,40-49,Non-western immigrants and descendants,No higher education,0.153,10313.0,0.00037745912904149496,0.0007455547071531037,0.0019791969012978574,0.011081070262298534,0.0004966189452997753
0,2007,Women,50-59,Danish,Higher education,0.138,104946.0,0.0034644832142068584,0.006843023706338512,0.02042672496473907,0.003795703380228756,0.014438827231144096
0,2007,Women,50-59,Danish,No higher education,0.191,227099.0,0.010376289354018655,0.020495176233559315,0.06117899717912553,0.011368309251368952,0.01365197309760004
0,2007,Women,50-59,Immigrants and descendants,Higher education,0.15,5481.0,0.00019667291104853704,0.00038846699766962326,0.0011595909732016925,0.0036969669716932344,0.0008196680451592577
0,2007,Women,50-59,Immigrants and descendants,No higher education,0.175,9175.0,0.00038409407383361584,0.0007586600050274146,0.0022646332863187585,0.0072200238325426614,0.0005053484713100552
0,2007,Women,50-59,Non-western immigrants and descendants,Higher education,0.167,1796.0,7.174907201436454e-05,0.00014171827956582794,0.00042303526093088854,0.0021063380034411325,0.00029902654761382536
0,2007,Women,50-59,Non-western immigrants and descendants,No higher education,0.185,4830.0,0.0002137530616887676,0.00042220359516839006,0.001260296191819464,0.006275150110607816,0.0002812326206549474
0,2007,Women,60-65,Danish,Higher education,0.268,92401.0,0.005923862238298721,0.011700772445232368,0.021160275181772582,0.0064902100924358495,0.024688710584350584
0,2007,Women,60-65,Danish,No higher education,0.358,509094.0,0.043598795394866045,0.08611604444536845,0.15573665811886203,0.047767036184668314,0.05736246952172357
0,2007,Women,60-65,Immigrants and descendants,Higher education,0.271,5281.0,0.0003423567880800643,0.0006762208017781172,0.00122291227491517,0.006435465521505498,0.0014268305570731825
0,2007,Women,60-65,Immigrants and descendants,No higher education,0.355,12832.0,0.0010897231795585522,0.002152413820475941,0.0038925352116286603,0.020484115385480135,0.0014337371504971417
0,2007,Women,60-65,Non-western immigrants and descendants,Higher education,0.23,952.0,5.237912863004035e-05,0.00010345889899621811,0.00018710036307519306,0.001537694441518312,0.00021829899065629275
0,2007,Women,60-65,Non-western immigrants and descendants,No higher education,0.276,2416.0,0.00015951425391198842,0.00031507147055654994,0.0005697913578021006,0.004682861055514589,0.00020987120046404723
0,2008,Men,18-29,Danish,Higher education,0.043,29380.0,0.00029972002817511557,0.0006075409054010903,0.0016600920360680467,0.0003294098996104726,0.0012218059292413688
0,2008,Men,18-29,Danish,No higher education,0.076,295124.0,0.00532124969781026,0.01078632241881437,0.029473386543601494,0.005848365687907236,0.007050898863370944
0,2008,Men,18-29,Immigrants and descendants,Higher education,0.045,3146.0,3.358665473170414e-05,6.808109137495239e-05,0.00018603007072217563,0.0006134918812104299,0.00013691568809877039
0,2008,Men,18-29,Immigrants and descendants,No higher education,0.076,30406.0,0.0005482370742861264,0.0011112919297192694,0.0030365805263033404,0.010014066501705226,0.0007264391606228465
0,2008,Men,18-29,Non-western immigrants and descendants,Higher education,0.046,1882.0,2.0538700808314553e-05,4.163252272736017e-05,0.00011375994407402832,0.0005804552616581179,8.372582432780074e-05
0,2008,Men,18-29,Non-western immigrants and descendants,No higher education,0.08,26185.0,0.0004969790515785395,0.0010073904797079202,0.0027526721208505586,0.014045392068121627,0.0006585199396555816
0,2008,Men,30-39,Danish,Higher education,0.053,105960.0,0.0013323346936122249,0.002700679801022587,0.007588483527531137,0.001464314014457281,0.005431250084623315
0,2008,Men,30-39,Danish,No higher education,0.093,222990.0,0.004919985850758719,0.009972949343859285,0.028022411908336292,0.005407353172396152,0.006519205940888498
0,2008,Men,30-39,Immigrants and descendants,Higher education,0.053,6963.0,8.755234495679428e-05,0.0001774710594046836,0.0004986656361098461,0.0015992260390620598,0.0003569063263423192
0,2008,Men,30-39,Immigrants and descendants,No higher education,0.093,17246.0,0.0003805106775289693,0.0007713058181272579,0.0021672474809236635,0.006950385897096997,0.0005041940250978208
0,2008,Men,30-39,Non-western immigrants and descendants,Higher education,0.068,3739.0,6.031980037327996e-05,0.00012226992755714062,0.00034355917751836693,0.0017047302960206511,0.0002458931096311971
0,2008,Men,30-39,Non-western immigrants and descendants,No higher education,0.099,13703.0,0.00032184470614583354,0.0006523882483293515,0.0018331078990288534,0.009095826209393544,0.000426458933825159
0,2008,Men,40-49,Danish,Higher education,0.07,96605.0,0.0016043279976332525,0.0032520178587229593,0.008437602158077694,0.0017632506171188123,0.006540028278694074
0,2008,Men,40-49,Danish,No higher education,0.125,269586.0,0.007994712776807581,0.016205507080779752,0.04204639318039463,0.00878665850012555,0.010593359536231957
0,2008,Men,40-49,Immigrants and descendants,Higher education,0.085,8010.0,0.00016152768152914298,0.0003274211419272186,0.000849518500126021,0.002950455232903307,0.0006584661032849321
0,2008,Men,40-49,Immigrants and descendants,No higher education,0.113,14670.0,0.00039328200477003095,0.0007971936567293377,0.00206837822258046,0.0071836662174284225,0.0005211166169402588
0,2008,Men,40-49,Non-western immigrants and descendants,Higher education,0.107,4718.0,0.00011976701675204687,0.0002427711028780936,0.0006298876791431573,0.0033848000268195382,0.00048822913866037904
0,2008,Men,40-49,Non-western immigrants and descendants,No higher education,0.115,10832.0,0.0002955302964341967,0.0005990482016242897,0.0015542751049966686,0.008352140534379295,0.00039159113921623305
0,2008,Men,50-59,Danish,Higher education,0.132,83272.0,0.0026077649536768934,0.005286012718857842,0.015623508810331619,0.0028660867170895825,0.01063052977096579
0,2008,Men,50-59,Danish,No higher education,0.198,246016.0,0.011556439790874024,0.02342522765832208,0.06923635453962695,0.012701205503497766,0.015312810488787902
0,2008,Men,50-59,Immigrants and descendants,Higher education,0.133,5718.0,0.00018042275484588975,0.0003657219856191499,0.0010809396360452505,0.0032955915427650253,0.0007354916953096441
0,2008,Men,50-59,Immigrants and descendants,No higher education,0.182,9289.0,0.00040108449047191895,0.0008130095141365527,0.002402957007969594,0.007326185967299501,0.0005314552668234901
0,2008,Men,50-59,Non-western immigrants and descendants,Higher education,0.141,2757.0,9.222558028140477e-05,0.00018694383850974687,0.000552537207785101,0.0026064366891280295,0.0003759567270216268
0,2008,Men,50-59,Non-western immigrants and descendants,No higher education,0.181,5495.0,0.00023596184829327745,0.0004783012861204406,0.0014136826290706119,0.006668644607596634,0.0003126602250247008
0,2008,Men,60-65,Danish,Higher education,0.322,110917.0,0.008473239927147066,0.01717549503902989,0.029541047390209307,0.009312587920037778,0.034541084377665635
0,2008,Men,60-65,Danish,No higher education,0.42,432500.0,0.043095400381536045,0.08735558556375009,0.15024751758677587,0.04736437401193848,0.05710337361009949
0,2008,Men,60-65,Immigrants and descendants,Higher education,0.315,5486.0,0.0004099792482539424,0.0008310394376926007,0.0014293489274237907,0.0074886570954364046,0.0016712766224949082
0,2008,Men,60-65,Immigrants and descendants,No higher education,0.376,10644.0,0.0009494852632235739,0.001924633265237815,0.0033102791138167336,0.017343242575651865,0.001258111335389034
0,2008,Men,60-65,Non-western immigrants and descendants,Higher education,0.309,1603.0,0.0001175134345432706,0.00023820302851932642,0.00040969805749355875,0.003321110328874585,0.0004790424315808409
0,2008,Men,60-65,Non-western immigrants and descendants,No higher education,0.361,4590.0,0.0003931111889799142,0.0007968474083307365,0.001370540237633426,0.011109926581514634,0.0005208902782174443
0,2008,Women,18-29,Danish,Higher education,0.112,44760.0,0.0011893334079861601,0.0023473674106296253,0.006587490768798144,0.0013071472097260063,0.0048483066632881815
0,2008,Women,18-29,Danish,No higher education,0.139,267860.0,0.008833202414101604,0.017433943534358634,0.048925422401400256,0.00970820781709034,0.011704396598254741
0,2008,Women,18-29,Immigrants and descendants,Higher education,0.086,4744.0,9.679181849303937e-05,0.0001910363896452343,0.0005361114104225197,0.0017679937251095287,0.0003945709549571854
0,2008,Women,18-29,Immigrants and descendants,No higher education,0.15,29846.0,0.0010621183482967176,0.002096285179817712,0.0058828708315046135,0.019400591954446374,0.0014073553169009325
0,2008,Women,18-29,Non-western immigrants and descendants,Higher education,0.106,2648.0,6.659158680039961e-05,0.0001314306985978409,0.00036883809063266253,0.001881980622883771,0.00027145998912953077
0,2008,Women,18-29,Non-western immigrants and descendants,No higher education,0.16,25025.0,0.0009499255883714305,0.0018748522102325538,0.005261456545677695,0.02684635757149083,0.001258694786318956
0,2008,Women,30-39,Danish,Higher education,0.132,140966.0,0.004414523422759354,0.00871287087915304,0.025143485669269633,0.0048518203016770355,0.017995763998630555
0,2008,Women,30-39,Danish,No higher education,0.171,179584.0,0.007285498427427133,0.014379266119912816,0.04149549289037407,0.00800719031091524,0.00965361813450996
0,2008,Women,30-39,Immigrants and descendants,Higher education,0.137,9412.0,0.00030591304954345923,0.0006037754578848914,0.0017423671007346772,0.005587789964508734,0.001247051723704393
0,2008,Women,30-39,Immigrants and descendants,No higher education,0.175,19120.0,0.0007938189357369644,0.0015667471267327984,0.004521297798941427,0.014499850494667642,0.0010518463424133932
0,2008,Women,30-39,Non-western immigrants and descendants,Higher education,0.144,4829.0,0.00016497389009474819,0.0003256062014342338,0.0009396299994730106,0.004662415769888364,0.0006725145407033309
0,2008,Women,30-39,Non-western immigrants and descendants,No higher education,0.181,15541.0,0.0006673490599319061,0.0013171356528620293,0.0038009723627902324,0.018860310436152737,0.0008842679812755004
0,2008,Women,40-49,Danish,Higher education,0.104,123994.0,0.0030593525559617436,0.0060381928559889685,0.01608997646776983,0.0033624079927804854,0.012471422464733838
0,2008,Women,40-49,Danish,No higher education,0.144,236260.0,0.008071387714596232,0.015930362632191362,0.04244964776518677,0.008870928756315575,0.01069495733043536
0,2008,Women,40-49,Immigrants and descendants,Higher education,0.108,7375.0,0.00018896496781664444,0.0003729569893731841,0.0009938187344501368,0.003451623107890848,0.0007703139476631392
0,2008,Women,40-49,Immigrants and descendants,No higher education,0.144,14727.0,0.0005031208282098481,0.000993001144858555,0.002646050802666154,0.009189975775802668,0.0006666580741781152
0,2008,Women,40-49,Non-western immigrants and descendants,Higher education,0.124,3718.0,0.00010937714631819613,0.0002158758402067769,0.0005752444931337294,0.00309116631466023,0.0004458749277075109
0,2008,Women,40-49,Non-western immigrants and descendants,No higher education,0.152,10959.0,0.00039519371815442076,0.0007799872169167483,0.002078432449023899,0.011168782057729056,0.0005236497244797589
0,2008,Women,50-59,Danish,Higher education,0.133,107049.0,0.003377767660632678,0.006666643410507882,0.02023670988090382,0.0037123648785539905,0.013769438700804841
0,2008,Women,50-59,Danish,No higher education,0.184,221706.0,0.00967811519959232,0.019101533735867787,0.05798303174334695,0.010636816550856666,0.012823944624974026
0,2008,Women,50-59,Immigrants and descendants,Higher education,0.144,5580.0,0.00019063042177028264,0.0003762440679235918,0.0011420952911595354,0.0034820441929095465,0.0007771031553374584
0,2008,Women,50-59,Immigrants and descendants,No higher education,0.179,9492.0,0.00040309394844732007,0.0007955797690148363,0.00241499597042992,0.007362890609765082,0.000534117890409934
0,2008,Women,50-59,Non-western immigrants and descendants,Higher education,0.18,1946.0,8.310188189179436e-05,0.0001640167912588059,0.0004978757698468763,0.0023485869455898622,0.0003387640547237218
0,2008,Women,50-59,Non-western immigrants and descendants,No higher education,0.178,5229.0,0.00022081784227866364,0.00043582447375136666,0.0013229526301650632,0.006240651714774213,0.0002925937254505005
0,2008,Women,60-65,Danish,Higher education,0.259,100091.0,0.006150215168584509,0.012138576582608921,0.0214420693049243,0.00675944738695455,0.025071295384692754
0,2008,Women,60-65,Danish,No higher education,0.355,520541.0,0.04384083455850168,0.08652792026727413,0.15284639434907216,0.04818364991717427,0.05809110793747895
0,2008,Women,60-65,Immigrants and descendants,Higher education,0.25,5665.0,0.0003359970316011584,0.0006631517089764871,0.0011714178187848686,0.006137302230446219,0.0013696887989678858
0,2008,Women,60-65,Immigrants and descendants,No higher education,0.355,13222.0,0.001113578977510915,0.002197852161066849,0.0038823743491548835,0.020340568813621018,0.0014755430007422025
0,2008,Women,60-65,Non-western immigrants and descendants,Higher education,0.24,1061.0,6.041185110462064e-05,0.0001192338578455588,0.00021061947634625164,0.0017073317912098963,0.00024626835358812526
0,2008,Women,60-65,Non-western immigrants and descendants,No higher education,0.31,2685.0,0.00019747017069954049,0.00038974356573103554,0.000688458691237836,0.005580810620537061,0.00026165699435379194
0,2009,Men,18-29,Danish,Higher education,0.05,29581.0,0.00034791590364160845,0.0007057327515250995,0.0019195005054903126,0.000383609359336967,0.0013883608790214406
0,2009,Men,18-29,Danish,No higher education,0.08,297195.0,0.005592717865265829,0.011344592547351444,0.030855803534928148,0.006166487058484833,0.007462874899948208
0,2009,Men,18-29,Immigrants and descendants,Higher education,0.041,3850.0,3.7130945802932885e-05,7.531855909417326e-05,0.0002048566003797342,0.0006589245983210677,0.0001481713023586318
0,2009,Men,18-29,Immigrants and descendants,No higher education,0.081,31449.0,0.0005992158395886686,0.0012154840833776689,0.0033059572584904855,0.010633665474187771,0.0007995884928668959
0,2009,Men,18-29,Non-western immigrants and descendants,Higher education,0.05,2297.0,2.7016085685567576e-05,5.4800991523381687e-05,0.00014905150810017403,0.0007362226680940263,0.00010780788138035391
0,2009,Men,18-29,Non-western immigrants and descendants,No higher education,0.083,27151.0,0.0005300970015085256,0.0010752794325699685,0.0029246190004659075,0.014445816960365131,0.0007073569063201343
